Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5084007467330429,0.3569814731134207,0.3231151615575808,0.6549707602339181,0.4936708860759494,3420,0
race,African-American,0.5152603231597845,0.3609625668449198,0.32734375,0.6512485811577753,0.5172839506172839,3524,1
race,African-American,0.4943011397720456,0.3852833638025594,0.30464135021097044,0.643047731989327,0.42823250296559906,3373,2
race,African-American,0.5026143790849673,0.3544480670703307,0.3737785016286645,0.6385185185185185,0.6031537450722734,3375,3
race,African-American,0.5090379008746355,0.37910850968032417,0.3016,0.6488043791414578,0.4477434679334917,3471,4
race,Asian,0.4166666666666667,0.21212121212121213,0.5833333333333334,0.6888888888888889,1.0,45,0
race,Asian,0.42857142857142855,0.2222222222222222,0.35714285714285715,0.75,0.4166666666666667,68,1
race,Asian,0.3333333333333333,0.29411764705882354,0.16666666666666666,0.725,0.1,40,2
race,Asian,0.5882352941176471,0.1891891891891892,0.2857142857142857,0.7843137254901961,0.5714285714285714,51,3
race,Asian,0.2857142857142857,0.3333333333333333,0.5,0.631578947368421,0.4,38,4
race,Caucasian,0.5168333568108184,0.34590560709963697,0.33290909090909093,0.6587311883757135,0.5338192419825073,15416,0
race,Caucasian,0.5077519379844961,0.34632865367134635,0.3453636868406441,0.6540120230005227,0.5441819772528433,15304,1
race,Caucasian,0.4894239723293867,0.383991995997999,0.32246777163904233,0.6376661264181523,0.45622720166753516,15425,2
race,Caucasian,0.5028215887715236,0.34178852083955036,0.35083130954604896,0.655069453459691,0.5465657741559954,15406,3
race,Caucasian,0.5014844804318489,0.37384880072867116,0.3226394458621947,0.6444328756426108,0.47915538711423933,15367,4
race,Indian,0.3333333333333333,0.16666666666666666,0.0,0.8461538461538461,0.0,13,0
race,Indian,0.2,0.3076923076923077,0.0,0.7142857142857143,0.0,14,1
race,Indian,0.3333333333333333,0.26666666666666666,0.5,0.6842105263157895,0.5,19,2
race,Indian,0.8,0.058823529411764705,0.2,0.9090909090909091,1.0,22,3
race,Indian,0.0,0.45454545454545453,,0.5454545454545454,0.0,11,4
race,Other,0.2222222222222222,0.20817843866171004,0.5897435897435898,0.7435064935064936,0.4107142857142857,308,0
race,Other,0.35185185185185186,0.14583333333333334,0.6346153846153846,0.7671232876712328,0.9428571428571428,292,1
race,Other,0.40625,0.20802919708029197,0.4507042253521127,0.7420289855072464,0.5614035087719298,345,2
race,Other,0.28205128205128205,0.18666666666666668,0.5416666666666666,0.764367816091954,0.4642857142857143,348,3
race,Other,0.24691358024691357,0.22426470588235295,0.5348837209302325,0.7333333333333333,0.3770491803278688,315,4
sex,female,0.523940029018217,0.34860110966828,0.3319630010277492,0.6574685062987402,0.5469014561462919,13336,0
sex,female,0.5236951649055396,0.34987651417146887,0.3338085539714868,0.6560053679266383,0.5509243697478992,13413,1
sex,female,0.49763177998472113,0.3836639439906651,0.32046734821614853,0.6390032178403053,0.46715328467153283,13363,2
sex,female,0.517948717948718,0.34038079663590703,0.35376676986584105,0.6547814411457556,0.5881949210706932,13406,3
sex,female,0.5104119167046663,0.3790303600847258,0.3127302496930004,0.6451733413030484,0.4743868363862155,13384,4
sex,male,0.4857142857142857,0.33534743202416917,0.3357972544878564,0.6645073303784521,0.4774774774774775,5866,0
sex,male,0.4678267907729664,0.33299569511268673,0.3717391304347826,0.6546899291760235,0.5201520912547528,5789,1
sex,male,0.46879535558780844,0.3719512195121951,0.3210719915922228,0.6446309299537593,0.4173497267759563,5839,2
sex,male,0.46033653846153844,0.3373403456048084,0.3627287853577371,0.6547619047619048,0.48552338530066813,5796,3
sex,male,0.47430083144368856,0.35511871330099565,0.3398211467648606,0.6498796837401168,0.46441409058231486,5818,4
