Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.43478260869565216,0.8965631744977586,0.002401625715869204,0.9842022116903634,0.8948064836255375,47.92307692307692,6046,0
race,African-American,0.4888888888888889,0.8926405507293886,0.004205522033278479,0.9675036927621861,0.8896843475431174,28.47826086956522,6146,1
race,African-American,0.34615384615384615,0.8918430986377811,0.003118693817648138,0.9865269461077845,0.8895244320967478,38.76470588235294,6119,2
race,African-American,0.36,0.887532981530343,0.0029640607632456465,0.9869753979739508,0.8853670553457054,42.625,6089,3
race,African-American,0.4642857142857143,0.887890178133682,0.0027533039647577094,0.9814020028612304,0.8859606312022125,45.733333333333334,6147,4
race,Caucasian,0.4074074074074074,0.8700730442146865,0.0032340219104984437,0.9852823120149853,0.8678794689892534,46.025,28474,0
race,Caucasian,0.36574074074074076,0.8688181204956155,0.005567068958511114,0.9790673025967144,0.8649896064545679,26.970802919708028,28383,1
race,Caucasian,0.3218390804597701,0.8751940719830628,0.002373099509291288,0.9921458625525946,0.8735005452562704,59.94915254237288,28427,2
race,Caucasian,0.41346153846153844,0.8686479609866422,0.002475448421394367,0.988563829787234,0.8669811985071474,60.9344262295082,28402,3
race,Caucasian,0.38823529411764707,0.8711671612265084,0.0021041557075223566,0.9910326086956521,0.8697214102067411,70.13461538461539,28393,4
race,Other,0.0,0.9676165803108808,0.0026702269692923898,1.0,0.9651162790697675,12.5,774,0
race,Other,0.5,0.9671916010498688,0.0013550135501355014,0.9615384615384616,0.9659685863874345,25.0,764,1
race,Other,0.0,0.9692101740294511,0.0,1.0,0.9692101740294511,inf,747,2
race,Other,1.0,0.9675405742821473,0.0,0.9629629629629629,0.9675810473815462,inf,802,3
race,Other,0.0,0.9654714475431607,0.0,1.0,0.9654714475431607,inf,753,4
sex,female,0.36363636363636365,0.8884647611954194,0.002925504127050465,0.9868204283360791,0.8863235975892443,42.785714285714285,10785,0
sex,female,0.34782608695652173,0.8862563627950023,0.003123048094940662,0.98714859437751,0.8839738272970233,40.96666666666667,10851,1
sex,female,0.20689655172413793,0.8941056154704351,0.002385892116182573,0.994759825327511,0.8922577654149282,49.52173913043478,10785,2
sex,female,0.5,0.8865979381443299,0.0017938166086314234,0.9861450692746536,0.8853699551569507,71.17647058823529,10704,3
sex,female,0.5,0.8872979214780601,0.0016630287911859475,0.9870550161812298,0.8861563967946947,76.25,10857,4
sex,male,0.4224137931034483,0.8716025089164925,0.003141410352588147,0.9845960389814524,0.8694765188298176,46.74626865671642,24509,0
sex,male,0.39631336405529954,0.8701341589267286,0.006176331918906176,0.9733910891089109,0.8659275018410932,24.015267175572518,24442,1
sex,male,0.36904761904761907,0.8738945299705208,0.0024769827545917653,0.9900353584056574,0.8721641912844785,58.113207547169814,24508,2
sex,male,0.375,0.8687380067774466,0.002811884900178086,0.9889264841587204,0.8668103623571516,53.583333333333336,24589,3
sex,male,0.37037037037037035,0.8711147608293984,0.002398081534772182,0.9905332912590723,0.8694549026027173,61.549019607843135,24436,4
