Attribute,Attribute Value,AUC,fold_num
race,African-American,0.6976485148514852,2
race,Other,0.8888888888888888,2
race,Caucasian,0.7213114754098361,2
race,Hispanic,0.7941176470588235,2
sex,male,0.7312837108953614,2
sex,female,0.49,2
race,African-American,0.692000938306357,3
race,Caucasian,0.7374727668845317,3
race,Hispanic,0.19642857142857145,3
race,Other,0.96875,3
sex,male,0.710687909717036,3
sex,female,0.675,3
