Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.27564102564102566,0.6457142857142857,0.12244897959183673,0.46875,0.05309734513274336,224,0
race,African-American,0.2517482517482518,0.5815217391304348,0.23404255319148937,0.48917748917748916,0.102803738317757,231,1
race,African-American,0.27388535031847133,0.6867469879518072,0.18867924528301888,0.4337899543378995,0.08771929824561403,219,2
race,African-American,0.27906976744186046,0.6966292134831461,0.07692307692307693,0.4434782608695652,0.03225806451612903,230,3
race,African-American,0.3161764705882353,0.5636363636363636,0.21818181818181817,0.5227272727272727,0.12903225806451613,220,4
race,Caucasian,0.2702702702702703,0.5869565217391305,0.2857142857142857,0.48333333333333334,0.14814814814814814,120,0
race,Caucasian,0.25862068965517243,0.46236559139784944,0.25,0.5752212389380531,0.11627906976744186,113,1
race,Caucasian,0.2608695652173913,0.5204081632653061,0.25,0.5327868852459017,0.11764705882352941,122,2
race,Caucasian,0.27586206896551724,0.4158415841584158,0.1111111111111111,0.6302521008403361,0.047619047619047616,119,3
race,Caucasian,0.3076923076923077,0.4411764705882353,0.2,0.6062992125984252,0.1111111111111111,127,4
race,Hispanic,0.17647058823529413,0.4827586206896552,0.25,0.5454545454545454,0.07142857142857142,33,0
race,Hispanic,0.2,0.5217391304347826,0.25,0.5185185185185185,0.08333333333333333,27,1
race,Hispanic,0.14285714285714285,0.5,0.0,0.5384615384615384,0.0,26,2
race,Hispanic,0.0,0.5625,1.0,0.3888888888888889,0.2222222222222222,18,3
race,Hispanic,0.3333333333333333,0.4444444444444444,0.2,0.6086956521739131,0.125,23,4
race,Other,0.3333333333333333,0.5454545454545454,0.0,0.5714285714285714,0.0,14,0
race,Other,0.125,0.4375,0.75,0.5,0.42857142857142855,20,1
race,Other,0.21428571428571427,0.5238095238095238,0.0,0.5416666666666666,0.0,24,2
race,Other,0.23529411764705882,0.65,0.0,0.4583333333333333,0.0,24,3
race,Other,0.6363636363636364,0.3333333333333333,0.125,0.75,0.25,20,4
sex,female,0.37037037037037035,0.4146341463414634,0.09090909090909091,0.6538461538461539,0.058823529411764705,52,0
sex,female,0.06451612903225806,0.5918367346938775,0.3333333333333333,0.4230769230769231,0.034482758620689655,52,1
sex,female,0.25,0.5853658536585366,0.2,0.49019607843137253,0.08333333333333333,51,2
sex,female,0.24,0.5428571428571428,0.0,0.5365853658536586,0.0,41,3
sex,female,0.14285714285714285,0.48,0.2,0.5454545454545454,0.041666666666666664,55,4
sex,male,0.2576419213973799,0.6390977443609023,0.1917808219178082,0.45722713864306785,0.08235294117647059,339,0
sex,male,0.27461139896373055,0.5243445692883895,0.2638888888888889,0.5309734513274337,0.1357142857142857,339,1
sex,male,0.26126126126126126,0.6119402985074627,0.19444444444444445,0.4764705882352941,0.08536585365853659,340,2
sex,male,0.2683982683982684,0.6035714285714285,0.11428571428571428,0.4942857142857143,0.047337278106508875,350,3
sex,male,0.35714285714285715,0.5101214574898786,0.20454545454545456,0.5701492537313433,0.14285714285714285,335,4
