Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.042105263157894736,0.4212962962962963,0.5,0.5758928571428571,0.04395604395604396,224,0
race,African-American,0.07207207207207207,0.4703196347031963,0.3333333333333333,0.5367965367965368,0.038834951456310676,231,1
race,African-American,0.08571428571428572,0.45933014354066987,0.1,0.5570776255707762,0.010416666666666666,219,2
race,African-American,0.10344827586206896,0.3577981651376147,0.25,0.6478260869565218,0.038461538461538464,230,3
race,African-American,0.02877697841726619,0.6308411214953271,0.3333333333333333,0.37727272727272726,0.014814814814814815,220,4
race,Caucasian,0.044444444444444446,0.3644067796610169,0.0,0.6416666666666667,0.0,120,0
race,Caucasian,0.06382978723404255,0.4036697247706422,0.25,0.6017699115044248,0.022727272727272728,113,1
race,Caucasian,0.058823529411764705,0.40336134453781514,0.0,0.6065573770491803,0.0,122,2
race,Caucasian,0.08333333333333333,0.2894736842105263,0.4,0.7058823529411765,0.06060606060606061,119,3
race,Caucasian,0.140625,0.4700854700854701,0.1,0.5590551181102362,0.01818181818181818,127,4
race,Hispanic,0.0,0.28125,1.0,0.696969696969697,0.1111111111111111,33,0
race,Hispanic,0.0,0.37037037037037035,,0.6296296296296297,0.0,27,1
race,Hispanic,0.0,0.44,1.0,0.5384615384615384,0.09090909090909091,26,2
race,Hispanic,0.14285714285714285,0.35294117647058826,0.0,0.6666666666666666,0.0,18,3
race,Hispanic,0.0,0.5217391304347826,,0.4782608695652174,0.0,23,4
race,Other,0.0,0.42857142857142855,,0.5714285714285714,0.0,14,0
race,Other,0.0,0.3,,0.7,0.0,20,1
race,Other,0.1111111111111111,0.36363636363636365,0.5,0.625,0.125,24,2
race,Other,0.0,0.30434782608695654,1.0,0.6666666666666666,0.14285714285714285,24,3
race,Other,0.0,0.6,,0.4,0.0,20,4
sex,female,0.0,0.3137254901960784,1.0,0.6730769230769231,0.0625,52,0
sex,female,0.0,0.43137254901960786,1.0,0.5576923076923077,0.045454545454545456,52,1
sex,female,0.13333333333333333,0.2653061224489796,0.0,0.7450980392156863,0.0,51,2
sex,female,0.1111111111111111,0.21621621621621623,0.75,0.7317073170731707,0.375,41,3
sex,female,0.03225806451612903,0.5555555555555556,0.0,0.45454545454545453,0.0,55,4
sex,male,0.04316546762589928,0.40425531914893614,0.4,0.5958702064896755,0.03007518796992481,339,0
sex,male,0.07236842105263158,0.4351851851851852,0.26666666666666666,0.5722713864306784,0.028368794326241134,339,1
sex,male,0.06832298136645963,0.4601226993865031,0.21428571428571427,0.55,0.02,340,2
sex,male,0.09375,0.34626865671641793,0.2,0.66,0.02586206896551724,350,3
sex,male,0.061224489795918366,0.575,0.2,0.4417910447761194,0.016304347826086956,335,4
