Attribute,Attribute Value,AUC,fold_num
race,Caucasian,0.847976101267544,1
race,Other,0.9803149606299213,1
race,African-American,0.8666426959109885,1
sex,male,0.8509329711456932,1
sex,female,0.8489315804092215,1
race,Caucasian,0.8483569700714593,4
race,Other,0.8179384203480589,4
race,African-American,0.9364156426516296,4
sex,female,0.8794203839937158,4
sex,male,0.8475198785063935,4
