Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.8055555555555556,0.06086956521739131,0.7339449541284404,0.6116071428571429,11.428571428571429,224,0
race,African-American,0.6129032258064516,0.1016949152542373,0.831858407079646,0.5411255411255411,7.833333333333333,231,1
race,African-American,0.6875,0.09345794392523364,0.8035714285714286,0.54337899543379,9.0,219,2
race,African-American,0.6052631578947368,0.12605042016806722,0.7927927927927928,0.5521739130434783,5.866666666666666,230,3
race,African-American,0.8275862068965517,0.04672897196261682,0.7876106194690266,0.5727272727272728,17.8,220,4
race,Caucasian,0.8571428571428571,0.014925373134328358,0.8867924528301887,0.6,47.0,120,0
race,Caucasian,0.8,0.014925373134328358,0.9130434782608695,0.6194690265486725,42.0,113,1
race,Caucasian,0.6666666666666666,0.0410958904109589,0.8775510204081632,0.6229508196721312,14.333333333333334,122,2
race,Caucasian,0.75,0.013333333333333334,0.9318181818181818,0.6470588235294118,41.0,119,3
race,Caucasian,0.75,0.02702702702702703,0.8867924528301887,0.6141732283464567,23.5,127,4
race,Hispanic,1.0,0.0,0.9090909090909091,0.696969696969697,inf,33,0
race,Hispanic,0.5,0.045454545454545456,0.8,0.8148148148148148,4.0,27,1
race,Hispanic,,0.0,1.0,0.6538461538461539,inf,26,2
race,Hispanic,1.0,0.0,0.7142857142857143,0.7222222222222222,inf,18,3
race,Hispanic,0.25,0.25,0.9090909090909091,0.43478260869565216,3.3333333333333335,23,4
race,Other,,0.0,1.0,0.42857142857142855,inf,14,0
race,Other,0.0,0.06666666666666667,1.0,0.7,5.0,20,1
race,Other,1.0,0.0,0.9,0.625,inf,24,2
race,Other,0.5,0.0625,0.875,0.6666666666666666,7.0,24,3
race,Other,0.5,0.125,0.9166666666666666,0.4,11.0,20,4
sex,female,0.8,0.03225806451612903,0.8095238095238095,0.6538461538461539,17.0,52,0
sex,female,0.5,0.058823529411764705,0.8888888888888888,0.6538461538461539,8.0,52,1
sex,female,0.6,0.0625,0.8421052631578947,0.6470588235294118,8.0,51,2
sex,female,0.75,0.04,0.8125,0.6585365853658537,13.0,41,3
sex,female,0.75,0.025,0.8,0.7636363636363637,12.0,55,4
sex,male,0.8205128205128205,0.03910614525139665,0.8,0.6017699115044248,18.285714285714285,339,0
sex,male,0.6285714285714286,0.06914893617021277,0.8543046357615894,0.5811209439528023,9.923076923076923,339,1
sex,male,0.7027027027027027,0.061452513966480445,0.8385093167701864,0.5705882352941176,12.272727272727273,340,2
sex,male,0.6190476190476191,0.08163265306122448,0.8311688311688312,0.5885714285714285,8.0,350,3
sex,male,0.7435897435897436,0.062111801242236024,0.8333333333333334,0.5373134328358209,14.5,335,4
