Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.0,0.992885506287227,0.0003331667499583542,1.0,0.9925570625206748,21.5,6046,0
race,African-American,0.25,0.9934874633669815,0.0004914004914004914,0.975609756097561,0.993003579563944,13.333333333333334,6146,1
race,African-American,0.0,0.9924799738433873,0.00032932652725177014,1.0,0.9921555809772838,23.0,6119,2
race,African-American,0.0,0.9935939553219448,0.00016528925619834712,1.0,0.9934307768106422,39.0,6089,3
race,African-American,0.0,0.99446704637917,0.0003271716015049894,1.0,0.9941434846266471,17.0,6147,4
race,Caucasian,0.125,0.9935361483875501,0.0002474460037470395,0.9945945945945946,0.993292126150172,26.285714285714285,28474,0
race,Caucasian,0.0,0.9932346723044397,0.00010641694157709908,1.0,0.9931296903075785,64.0,28383,1
race,Caucasian,0.2,0.9940187178945887,0.00014156285390713478,0.9941520467836257,0.9938790586414324,42.5,28427,2
race,Caucasian,0.0,0.9939786612204655,0.00010626616131203287,1.0,0.9938736708682487,57.0,28402,3
race,Caucasian,0.0,0.9939737806597124,0.0006023669477712423,1.0,0.9933786496671715,10.058823529411764,28393,4
race,Other,0.0,1.0,0.0,0.0,1.0,,774,0
race,Other,0.0,0.9973821989528796,0.0,1.0,0.9973821989528796,inf,764,1
race,Other,0.0,1.0,0.0,0.0,1.0,,747,2
race,Other,0.0,1.0,0.0,0.0,1.0,,802,3
race,Other,0.0,0.9920212765957447,0.0013386880856760374,1.0,0.9907038512616202,6.0,753,4
sex,female,0.0,0.994807121661721,9.320533134495293e-05,1.0,0.9947148817802504,56.0,10785,0
sex,female,0.0,0.9953917050691244,9.258401999814833e-05,1.0,0.9952999723527786,50.0,10851,1
sex,female,0.5,0.99554854864138,9.314456035767511e-05,0.9795918367346939,0.9954566527584608,48.0,10785,2
sex,female,0.0,0.9971033451691272,0.00018738873793685,1.0,0.9969170403587444,15.5,10704,3
sex,female,0.0,0.9954830383480826,0.0008327165062916358,1.0,0.9946578244450585,5.444444444444445,10857,4
sex,male,0.1111111111111111,0.9930204081632653,0.0003287175905000616,0.9941860465116279,0.9926965604471827,21.375,24509,0
sex,male,0.16666666666666666,0.9924701260435423,0.00020612606670239518,0.9945945945945946,0.9922674085590377,36.8,24442,1
sex,male,0.0,0.9931436966902012,0.00020542317173377156,1.0,0.9929410804635221,33.6,24508,2
sex,male,0.0,0.9927197299385855,8.19336337566571e-05,1.0,0.9926389849119525,89.5,24589,3
sex,male,0.0,0.993367451381781,0.0004531597594133641,1.0,0.9929202815518088,14.727272727272727,24436,4
