Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.031703703703703706,0.9928865593410707,0.552027027027027,0.15079365079365079,0.456334766787959,0.005813953488372093,6046,0
race,African-American,0.0,0.9777090790758217,0.0,1.0,0.9777090790758217,inf,6146,1
race,African-American,0.0,0.9746690635724792,0.0,1.0,0.9746690635724792,inf,6119,2
race,African-American,0.02969406118776245,0.993103448275862,0.5417852955953777,0.16101694915254236,0.4655936935457382,0.005873261205564142,6089,3
race,African-American,0.0,0.9804782820888238,0.0,1.0,0.9804782820888238,inf,6147,4
race,Caucasian,0.03970071766681936,0.9923907388137357,0.4518446671695944,0.1836734693877551,0.5541546674158881,0.009301955795833997,28474,0
race,Caucasian,0.2,0.9770949326943407,0.00014423770373575654,0.9984639016897081,0.9769580382623402,162.5,28383,1
race,Caucasian,0.0,0.9780811314780283,0.00014386419220256078,1.0,0.9779435044148169,155.75,28427,2
race,Caucasian,0.040930303725805216,0.9921727219359467,0.4517965906224096,0.183206106870229,0.5543975776353778,0.009572431397574984,28402,3
race,Caucasian,0.3333333333333333,0.9783374427615358,7.200201605644958e-05,0.9983766233766234,0.9782692917268341,307.5,28393,4
race,Other,0.009852216748768473,0.9982486865148862,0.2607003891050584,0.3333333333333333,0.7390180878552972,0.004975124378109453,774,0
race,Other,0.0,0.9947643979057592,0.0,1.0,0.9947643979057592,inf,764,1
race,Other,0.0,0.9946452476572959,0.0,1.0,0.9946452476572959,inf,747,2
race,Other,0.004424778761061947,0.9982638888888888,0.28125,0.5,0.7182044887780549,0.0044444444444444444,802,3
race,Other,0.0,0.9880478087649402,0.0,1.0,0.9880478087649402,inf,753,4
sex,female,0.04631101021566402,0.9891849529780564,0.3996385083713851,0.25274725274725274,0.6040797403801577,0.0164246607950488,10785,0
sex,female,0.0,0.9762168141592921,0.0002832058906825262,1.0,0.9759469173348079,86.0,10851,1
sex,female,0.0,0.975238801817676,0.00019015021867275147,1.0,0.9750579508576727,133.5,10785,2
sex,female,0.04185176525602057,0.9891084487319123,0.3919655667144907,0.28112449799196787,0.6106128550074739,0.01708150317227916,10704,3
sex,female,0.0,0.9766949152542372,9.43040362127499e-05,1.0,0.9766049553283596,253.0,10857,4
sex,male,0.03463450411539402,0.994443536525576,0.4932544970019987,0.13793103448275862,0.5138928556856664,0.005740334290055715,24509,0
sex,male,0.5,0.9781914893617021,4.1827003513468296e-05,0.99812734082397,0.9781523606906145,533.0,24442,1
sex,male,0.0,0.9789847384314045,8.335764598007752e-05,1.0,0.9789048473967684,257.5,24508,2
sex,male,0.036911121903836816,0.9942787086228034,0.4944520633337489,0.13307984790874525,0.5132782951726381,0.005883341738107245,24589,3
sex,male,0.5,0.9799050503396906,4.17641162712997e-05,0.9979674796747967,0.9798657718120806,491.0,24436,4
