Attribute,Attribute Value,AUC,fold_num
race,African-American,0.7314339981006648,2
race,Other,0.55,2
race,Caucasian,0.7196969696969697,2
race,Hispanic,0.8055555555555556,2
sex,male,0.682879899767317,2
sex,female,0.8768115942028987,2
race,African-American,0.605985598559856,3
race,Caucasian,0.7668181818181818,3
race,Hispanic,0.8055555555555556,3
race,Other,0.96875,3
sex,male,0.6720057720057719,3
sex,female,0.8708333333333333,3
