Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.2796610169491525,0.8333333333333334,0.5,0.34,0.5363636363636364,0.2,220,0
race,African-American,0.28187919463087246,0.8513513513513513,0.6294117647058823,0.20754716981132076,0.47085201793721976,0.102803738317757,223,1
race,African-American,0.3,0.8725490196078431,0.48554913294797686,0.2653061224489796,0.5630630630630631,0.15476190476190477,222,2
race,African-American,0.3150684931506849,0.8974358974358975,0.5882352941176471,0.14814814814814814,0.5178571428571429,0.08,224,3
race,African-American,0.2711864406779661,0.7521367521367521,0.4942528735632184,0.47540983606557374,0.5106382978723404,0.3372093023255814,235,4
race,Caucasian,0.3076923076923077,0.8235294117647058,0.27835051546391754,0.5555555555555556,0.6612903225806451,0.5555555555555556,124,0
race,Caucasian,0.19642857142857142,0.8873239436619719,0.4166666666666667,0.42105263157894735,0.5826771653543307,0.17777777777777778,127,1
race,Caucasian,0.25,0.8505747126436781,0.308411214953271,0.5416666666666666,0.648854961832061,0.3939393939393939,131,2
race,Caucasian,0.2558139534883721,0.7532467532467533,0.35555555555555557,0.6333333333333333,0.575,0.59375,120,3
race,Caucasian,0.3125,0.7761194029850746,0.2972972972972973,0.6,0.6262626262626263,0.6818181818181818,99,4
race,Hispanic,0.0,0.9375,0.34782608695652173,1.0,0.625,0.125,24,0
race,Hispanic,0.1875,0.8181818181818182,0.5909090909090909,0.4,0.4444444444444444,0.15384615384615385,27,1
race,Hispanic,0.3333333333333333,0.8461538461538461,0.26666666666666666,0.5,0.6842105263157895,0.5,19,2
race,Hispanic,0.2,1.0,0.46153846153846156,0.0,0.5862068965517241,0.0,29,3
race,Hispanic,0.1,0.9444444444444444,0.34615384615384615,0.5,0.6428571428571429,0.1111111111111111,28,4
race,Other,0.3,0.9230769230769231,0.3684210526315789,0.25,0.6521739130434783,0.14285714285714285,23,0
race,Other,0.2222222222222222,1.0,0.5833333333333334,0.0,0.5,0.0,14,1
race,Other,0.2857142857142857,0.8333333333333334,0.3333333333333333,0.5,0.631578947368421,0.4,19,2
race,Other,0.25,0.9,0.4,0.3333333333333333,0.6111111111111112,0.16666666666666666,18,3
race,Other,0.2222222222222222,0.8421052631578947,0.30434782608695654,0.6,0.6428571428571429,0.42857142857142855,28,4
sex,female,0.26666666666666666,0.9705882352941176,0.25,0.2,0.7551020408163265,0.09090909090909091,49,0
sex,female,0.2222222222222222,0.88,0.4883720930232558,0.3333333333333333,0.5384615384615384,0.14285714285714285,52,1
sex,female,0.1875,0.8888888888888888,0.28888888888888886,0.5714285714285714,0.6730769230769231,0.3076923076923077,52,2
sex,female,0.2777777777777778,0.92,0.3611111111111111,0.2857142857142857,0.6511627906976745,0.15384615384615385,43,3
sex,female,0.2631578947368421,0.75,0.34146341463414637,0.6428571428571429,0.5818181818181818,0.6428571428571429,55,4
sex,male,0.275,0.8186813186813187,0.4377358490566038,0.42857142857142855,0.564327485380117,0.28448275862068967,342,0
sex,male,0.2561576354679803,0.8676470588235294,0.5613382899628253,0.2571428571428571,0.5014749262536873,0.11920529801324503,339,1
sex,male,0.2981366459627329,0.8539325842696629,0.42641509433962266,0.35135135135135137,0.5899705014749262,0.23008849557522124,339,2
sex,male,0.29381443298969073,0.8311688311688312,0.5169811320754717,0.3132530120481928,0.5316091954022989,0.1897810218978102,348,3
sex,male,0.26666666666666666,0.7891891891891892,0.4296875,0.4936708860759494,0.5552238805970149,0.35454545454545455,335,4
