Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.053015121151393695,0.9964093357271095,0.9035285937771598,0.006825938566552901,0.13992722461131327,0.00038476337052712584,6046,0
race,African-American,0.05308310991957105,0.9945553539019963,0.9062606910708176,0.01,0.13748779694109992,0.0005662514156285391,6146,1
race,African-American,0.06263656227239621,0.9984051036682615,0.8915829580879806,0.002898550724637681,0.15852263441738845,0.00019425019425019425,6119,2
race,African-American,0.057608695652173914,0.9982425307557118,0.9015597920277296,0.003134796238244514,0.14550829364427656,0.00019223375624759708,6089,3
race,African-American,0.060795150650739885,0.9981412639405205,0.9074935400516796,0.0029239766081871343,0.1428339027167724,0.00018982536066818528,6147,4
race,Caucasian,0.06155715722427087,0.9960954446854664,0.8298439989624634,0.0121049092131809,0.21286085551731404,0.0008037508372404555,28474,0
race,Caucasian,0.06404828771429769,0.9958020326999558,0.8320539573706961,0.012281835811247576,0.21262727689109678,0.0008509113708630033,28383,1
race,Caucasian,0.061663906230093005,0.9967213114754099,0.819577877517712,0.010899182561307902,0.22218313575122242,0.0007241457343290337,28427,2
race,Caucasian,0.06255792400370713,0.99721269296741,0.827126077906631,0.008678237650200267,0.21604112386451657,0.0005841908956095807,28402,3
race,Caucasian,0.06025824964131994,0.9965921192758254,0.8263757467809566,0.0110803324099723,0.2150882259711901,0.0007184553210597216,28393,4
race,Other,0.022116903633491312,1.0,0.8144736842105263,0.0,0.20025839793281655,0.0,774,0
race,Other,0.03645007923930269,1.0,0.8205128205128205,0.0,0.20418848167539266,0.0,764,1
race,Other,0.01487603305785124,1.0,0.8075880758807588,0.0,0.20214190093708165,0.0,747,2
race,Other,0.01818181818181818,1.0,0.8202531645569621,0.0,0.19201995012468828,0.0,802,3
race,Other,0.02358490566037736,1.0,0.8414634146341463,0.0,0.1752988047808765,0.0,753,4
sex,female,0.05377986255045271,0.9975278121137207,0.8431181959564541,0.008048289738430584,0.19536393138618452,0.0004611482591653217,10785,0
sex,female,0.052933535397272136,0.9950402975821451,0.8449874444659069,0.01609657947686117,0.19297760575062206,0.0009143902160246885,10851,1
sex,female,0.0536867899309423,0.9966795794133924,0.8250946877731378,0.012295081967213115,0.21168289290681502,0.0007062146892655367,10785,2
sex,female,0.05061892130857648,0.9969806763285024,0.8387852748755005,0.01079913606911447,0.19702914798206278,0.0005820721769499418,10704,3
sex,female,0.05418665503706934,0.998813056379822,0.8375168951535046,0.004008016032064128,0.2007921156857327,0.00023054755043227666,10857,4
sex,male,0.06153033286901388,0.9956639566395664,0.8417198001033948,0.01233616037008481,0.20217063119670325,0.0008189169822909203,24509,0
sex,male,0.06519549052530584,0.9961078676675007,0.8446833412805063,0.010196649672250545,0.202192946567384,0.0007184645386431284,24442,1
sex,male,0.06401819413529469,0.9971369078604894,0.8346854233192371,0.008245877061469266,0.21029867798269952,0.0005686811766530528,24508,2
sex,male,0.06502156205079061,0.9975799946222103,0.8402445851095897,0.006588579795021962,0.20606775387368337,0.0004612309742223133,24589,3
sex,male,0.06196138847431515,0.9959072305593452,0.8422235670441774,0.01152073732718894,0.20203797675560647,0.0007698624512420448,24436,4
