Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.25663716814159293,0.45901639344262296,0.2926829268292683,0.5714285714285714,0.14285714285714285,224,0
race,African-American,0.3103448275862069,0.3333333333333333,0.47058823529411764,0.6363636363636364,0.4,231,1
race,African-American,0.21367521367521367,0.5227272727272727,0.4186046511627907,0.4977168949771689,0.1956521739130435,219,2
race,African-American,0.24,0.40641711229946526,0.4418604651162791,0.5869565217391305,0.25,230,3
race,African-American,0.3181818181818182,0.3409090909090909,0.36363636363636365,0.6545454545454545,0.26666666666666666,220,4
race,Asian,,0.0,,1.0,,1,0
race,Asian,,0.0,,1.0,,2,1
race,Asian,,,1.0,0.0,inf,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,0.35714285714285715,0.18,0.5,0.7666666666666667,0.5555555555555556,120,0
race,Caucasian,0.2222222222222222,0.21212121212121213,0.5714285714285714,0.7433628318584071,0.38095238095238093,113,1
race,Caucasian,0.30952380952380953,0.28431372549019607,0.35,0.7049180327868853,0.2413793103448276,122,2
race,Caucasian,0.2222222222222222,0.21,0.6842105263157895,0.7142857142857143,0.6190476190476191,119,3
race,Caucasian,0.2692307692307692,0.17757009345794392,0.65,0.7480314960629921,0.6842105263157895,127,4
race,Hispanic,0.5,0.10344827586206896,0.25,0.8787878787878788,0.3333333333333333,33,0
race,Hispanic,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.125,27,1
race,Hispanic,0.14285714285714285,0.25,0.5,0.7307692307692307,0.16666666666666666,26,2
race,Hispanic,0.4,0.2,0.3333333333333333,0.7777777777777778,0.3333333333333333,18,3
race,Hispanic,0.2222222222222222,0.3333333333333333,0.0,0.6956521739130435,0.0,23,4
race,Native American,,0.0,,1.0,,1,0
race,Native American,,0.0,,1.0,,2,1
race,Native American,0.0,1.0,,0.0,0.0,1,4
race,Other,0.5,0.1111111111111111,0.6666666666666666,0.75,2.0,12,0
race,Other,0.0,0.07142857142857142,1.0,0.8125,2.0,16,1
race,Other,0.2222222222222222,0.3684210526315789,0.6,0.5833333333333334,0.42857142857142855,24,2
race,Other,0.2,0.38095238095238093,0.0,0.6521739130434783,0.0,23,3
race,Other,0.2,0.25,0.5,0.7222222222222222,0.25,18,4
sex,female,0.2740740740740741,0.3487544483985765,0.3620689655172414,0.6489675516224189,0.21428571428571427,339,0
sex,female,0.2818181818181818,0.2872727272727273,0.515625,0.6696165191740413,0.4177215189873418,339,1
sex,female,0.25157232704402516,0.43272727272727274,0.38461538461538464,0.5764705882352941,0.21008403361344538,340,2
sex,female,0.2537313432835821,0.3472222222222222,0.45161290322580644,0.6342857142857142,0.28,350,3
sex,female,0.30701754385964913,0.2915129151291513,0.453125,0.6776119402985075,0.3670886075949367,335,4
sex,male,0.42857142857142855,0.19047619047619047,0.4,0.7692307692307693,0.5,52,0
sex,male,0.26666666666666666,0.2391304347826087,0.3333333333333333,0.75,0.18181818181818182,52,1
sex,male,0.0625,0.32608695652173914,0.8,0.6274509803921569,0.26666666666666666,51,2
sex,male,0.0,0.22857142857142856,1.0,0.6585365853658537,0.75,41,3
sex,male,0.2,0.23529411764705882,0.25,0.7636363636363637,0.08333333333333333,55,4
