Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.6820276497695853,inf,217,0
race,African-American,,0.0,1.0,0.6926406926406926,inf,231,1
race,African-American,0.52,0.08275862068965517,0.8194444444444444,0.6728110599078341,4.916666666666667,217,2
race,African-American,0.5789473684210527,0.045714285714285714,0.7884615384615384,0.7841409691629956,5.125,227,3
race,African-American,1.0,0.0,0.9846153846153847,0.7241379310344828,inf,232,4
race,Caucasian,,0.0,1.0,0.7480916030534351,inf,131,0
race,Caucasian,,0.0,1.0,0.7339449541284404,inf,109,1
race,Caucasian,0.45454545454545453,0.06521739130434782,0.8387096774193549,0.7398373983739838,4.333333333333333,123,2
race,Caucasian,0.4166666666666667,0.06862745098039216,0.782608695652174,0.8,2.5714285714285716,125,3
race,Caucasian,,0.0,1.0,0.7079646017699115,inf,113,4
race,Hispanic,,0.0,1.0,0.7727272727272727,inf,22,0
race,Hispanic,,0.0,1.0,0.7741935483870968,inf,31,1
race,Hispanic,0.5,0.043478260869565216,0.6666666666666666,0.8846153846153846,2.0,26,2
race,Hispanic,0.0,0.058823529411764705,1.0,0.7272727272727273,5.0,22,3
race,Hispanic,,0.0,1.0,0.7307692307692307,inf,26,4
race,Other,,0.0,1.0,0.7619047619047619,inf,21,0
race,Other,,0.0,1.0,0.6,inf,20,1
race,Other,,0.0,1.0,0.76,inf,25,2
race,Other,0.5,0.07142857142857142,0.6666666666666666,0.8235294117647058,2.0,17,3
race,Other,,0.0,1.0,0.7368421052631579,inf,19,4
sex,female,,0.0,1.0,0.6590909090909091,inf,44,0
sex,female,,0.0,1.0,0.7636363636363637,inf,55,1
sex,female,0.75,0.022222222222222223,0.5714285714285714,0.9038461538461539,4.0,52,2
sex,female,1.0,0.0,0.9090909090909091,0.8,inf,50,3
sex,female,,0.0,1.0,0.76,inf,50,4
sex,male,,0.0,1.0,0.7204610951008645,inf,347,0
sex,male,,0.0,1.0,0.6964285714285714,inf,336,1
sex,male,0.47058823529411764,0.07692307692307693,0.8476190476190476,0.6843657817109144,4.944444444444445,339,2
sex,male,0.48484848484848486,0.06319702602230483,0.7777777777777778,0.7859237536656891,3.2941176470588234,341,3
sex,male,1.0,0.0,0.9897959183673469,0.7147058823529412,inf,340,4
