Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.26238791882963663,0.5660992394060124,0.15629742033383914,0.5128654970760234,0.06589891234804862,3420,0
race,African-American,0.2686300758589915,0.5801769911504425,0.13876967095851217,0.5073779795686719,0.059182428309945086,3524,1
race,African-American,0.26073926073926074,0.539948923750456,0.17405063291139242,0.5286095463978654,0.07432432432432433,3373,2
race,African-American,0.2710933599600599,0.5377532228360957,0.17727272727272728,0.5327407407407407,0.08013698630136987,3375,3
race,African-American,0.2757318224740321,0.5566037735849056,0.18321678321678322,0.5203111495246326,0.08539765319426336,3471,4
race,Asian,0.14285714285714285,0.42857142857142855,0.0,0.6,0.0,45,0
race,Asian,0.08823529411764706,0.47692307692307695,0.0,0.5441176470588235,0.0,68,1
race,Asian,0.1111111111111111,0.42105263157894735,0.0,0.6,0.0,40,2
race,Asian,0.13043478260869565,0.43478260869565216,0.4,0.5686274509803921,0.1,51,3
race,Asian,0.06666666666666667,0.3888888888888889,0.5,0.6052631578947368,0.07142857142857142,38,4
race,Caucasian,0.26759757353782765,0.5124939932724651,0.20204778156996586,0.5465101193565127,0.0925144553836537,15416,0
race,Caucasian,0.2592920353982301,0.5387833923398777,0.18497913769123783,0.5277051751176163,0.07945041816009558,15304,1
race,Caucasian,0.2642223536369012,0.49680562210509505,0.23045125732001379,0.553322528363047,0.10753898087124257,15425,2
race,Caucasian,0.2617512601101864,0.5019126554032515,0.21868439468159553,0.5506296248214981,0.0992378532867577,15406,3
race,Caucasian,0.2699824458747806,0.5007626234245806,0.20721649484536084,0.554825274939806,0.09666559794806028,15367,4
race,Indian,0.0,0.23076923076923078,,0.7692307692307693,0.0,13,0
race,Indian,0.25,0.23076923076923078,0.0,0.7857142857142857,0.0,14,1
race,Indian,0.1111111111111111,0.4444444444444444,0.0,0.5789473684210527,0.0,19,2
race,Indian,0.5,0.15789473684210525,0.0,0.8636363636363636,0.0,22,3
race,Indian,0.0,0.6363636363636364,,0.36363636363636365,0.0,11,4
race,Other,0.12030075187969924,0.41637010676156583,0.4074074074074074,0.5844155844155844,0.09401709401709402,308,0
race,Other,0.10457516339869281,0.5150375939849624,0.38461538461538464,0.4965753424657534,0.072992700729927,292,1
race,Other,0.24285714285714285,0.35451505016722407,0.2608695652173913,0.6579710144927536,0.11320754716981132,345,2
race,Other,0.1357142857142857,0.3723076923076923,0.17391304347826086,0.6408045977011494,0.03305785123966942,348,3
race,Other,0.1223021582733813,0.4178082191780822,0.2608695652173913,0.5936507936507937,0.04918032786885246,315,4
sex,female,0.2680233279563221,0.550947977958345,0.1783948269303918,0.52249550089982,0.07950500084760129,13336,0
sex,female,0.27588721438988817,0.5564583917063604,0.16112342941611235,0.5232982927011108,0.07317891910036925,13413,1
sex,female,0.26506024096385544,0.5373701780415431,0.1896083753392788,0.5297463144503479,0.08438308886971527,13363,2
sex,female,0.27418946301925023,0.5331162790697674,0.1848644578313253,0.5358794569595703,0.0856744023730588,13406,3
sex,female,0.2813693051667091,0.5299859221022994,0.18981311835837303,0.5393753735803944,0.0917301221887728,13384,4
sex,male,0.25490859851049424,0.45139458572600494,0.23939393939393938,0.5843845891578588,0.1076783280327124,5866,0
sex,male,0.21454993834771888,0.5210633946830265,0.22580645161290322,0.524788391777509,0.07967032967032966,5789,1
sex,male,0.2566630156991603,0.4211832850641291,0.3004975124378109,0.5995889707141634,0.14833005893909626,5839,2
sex,male,0.22657641610260065,0.44279012849275956,0.2877939529675252,0.5810904071773637,0.11837862736066329,5796,3
sex,male,0.23533378287255563,0.4631406983867674,0.24212812160694897,0.5718459951873496,0.09832451499118165,5818,4
