Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6900489396411092,0.7399226946438432,0.04513064133016627,0.7696078431372549,0.7348660271253722,7.436842105263158,6046,0
race,African-American,0.7041139240506329,0.735582154515778,0.04407259014847985,0.766158696794535,0.7323462414578588,7.7967914438502675,6146,1
race,African-American,0.6857142857142857,0.7299058653149891,0.04432329936003793,0.7852631578947369,0.725608759601242,7.978609625668449,6119,2
race,African-American,0.6661290322580645,0.732309380142622,0.049145299145299144,0.7799680340969632,0.7255707012645755,7.072463768115942,6089,3
race,African-American,0.6883333333333334,0.7281413376599964,0.044249881684808326,0.7850078084331078,0.7242557345046364,8.064171122994653,6147,4
race,Caucasian,0.6941605839416058,0.7439574104297816,0.04193564529850373,0.7759981156518667,0.7391655545409848,7.862768496420048,28474,0
race,Caucasian,0.6857451403887689,0.7406756492872486,0.044006452263332996,0.7770626097132827,0.7352992988760878,7.605956471935853,28383,1
race,Caucasian,0.67005444646098,0.7443518229978187,0.045409131781396744,0.7804733024140802,0.7371512998205931,7.22002200220022,28427,2
race,Caucasian,0.6923611111111111,0.746023038946791,0.04446451871926127,0.7647475224162341,0.7405816491796352,7.316027088036117,28402,3
race,Caucasian,0.6809946714031971,0.7436468840409727,0.04508258446709172,0.7737786169459523,0.7374352833444863,7.301781737193764,28393,4
race,Other,0.6363636363636364,0.872870249017038,0.005970149253731343,0.9326923076923077,0.8695090439276486,24.25,774,0
race,Other,0.5882352941176471,0.8942436412315931,0.01037037037037037,0.8876404494382022,0.887434554973822,11.285714285714286,764,1
race,Other,0.7333333333333333,0.894808743169399,0.006069802731411229,0.875,0.891566265060241,19.25,747,2
race,Other,0.5,0.8842239185750637,0.011379800853485065,0.9191919191919192,0.8765586034912718,11.375,802,3
race,Other,0.47619047619047616,0.8620218579234973,0.017133956386292833,0.9099099099099099,0.851261620185923,9.181818181818182,753,4
sex,female,0.6805721096543504,0.7591996782626181,0.0342754827983118,0.8074848280512474,0.7530829856281873,8.936567164179104,10785,0
sex,female,0.6642066420664207,0.7510460251046025,0.03494623655913978,0.8223099703849951,0.7445396737627868,9.153846153846153,10851,1
sex,female,0.6476744186046511,0.7619143576826196,0.03852511125238398,0.8092465753424658,0.7528048215113584,7.798679867986799,10785,2
sex,female,0.6804123711340206,0.7603499135388058,0.035981428939901985,0.7986440677966101,0.7538303437967115,8.444444444444445,10704,3
sex,female,0.6717724288840262,0.7519863220356029,0.038575286100038575,0.8006493506493506,0.745233489914341,8.22,10857,4
sex,male,0.6974257425742574,0.7405385735080058,0.04482515841351795,0.7640991292699263,0.7360969439797626,7.465968586387435,24509,0
sex,male,0.6962509563886764,0.7398753894080997,0.046860245514636446,0.757268604961323,0.7352098846248262,7.151133501259446,24442,1
sex,male,0.6818363273453094,0.737808480661728,0.04679701720392226,0.7715661361508627,0.7320874816386486,7.238393977415307,24508,2
sex,male,0.6889897843359818,0.741137337100155,0.0481067478199801,0.7572647294054918,0.7355321485216967,6.911192214111922,24589,3
sex,male,0.6843774781919112,0.7398923062882176,0.046796002351557904,0.7675733907891193,0.7341627107546244,7.160804020100502,24436,4
