Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6381443298969072,0.7602442868400315,0.0833729216152019,0.6628540305010894,0.7406549784981806,3.467236467236467,6046,0
race,African-American,0.6611810261374637,0.7613925288480344,0.08248880509073768,0.6410930110352075,0.7445493003579564,3.4857142857142858,6146,1
race,African-American,0.6289134438305709,0.7581959070137095,0.09552026546575018,0.6405263157894737,0.7352508579833306,3.0198511166253104,6119,2
race,African-American,0.6285714285714286,0.7584838261559833,0.09259259259259259,0.6483750665956314,0.736081458367548,3.1205128205128205,6089,3
race,African-American,0.6077396657871592,0.7544910179640718,0.10553715097018457,0.6402915148360229,0.727346673173906,2.757847533632287,6147,4
race,Caucasian,0.6429551692589204,0.764334909965978,0.07811639893909823,0.6689435873277588,0.7456978295989324,3.638693145419603,28474,0
race,Caucasian,0.6329033622330302,0.7652828274287647,0.08750882145377559,0.6497366881217086,0.7432265792904204,3.19815668202765,28383,1
race,Caucasian,0.620137299771167,0.770194750211685,0.09121790388650215,0.6454988702580569,0.7448200654307524,2.972617743702081,28427,2
race,Caucasian,0.638695652173913,0.7673304764305521,0.08340861186389642,0.6533742331288344,0.7464967255827054,3.332129963898917,28402,3
race,Caucasian,0.6225539640911841,0.7700972862263185,0.09393041819368442,0.6358272362520652,0.7443383932659459,2.8797434526990915,28393,4
race,Other,0.5238095238095238,0.8764940239043825,0.014925373134328358,0.8942307692307693,0.8669250645994832,9.3,774,0
race,Other,0.4722222222222222,0.9010989010989011,0.028148148148148148,0.8089887640449438,0.8808900523560209,3.789473684210526,764,1
race,Other,0.5333333333333333,0.899581589958159,0.021244309559939303,0.8181818181818182,0.8848728246318608,5.142857142857143,747,2
race,Other,0.46153846153846156,0.8878865979381443,0.01991465149359886,0.8787878787878788,0.8740648379052369,6.214285714285714,802,3
race,Other,0.40476190476190477,0.8677918424753868,0.03894080996884735,0.8468468468468469,0.8419654714475432,3.76,753,4
sex,female,0.6192098092643051,0.7792207792207793,0.07149251822483693,0.6935266351989211,0.7574408901251739,3.6797853309481217,10785,0
sex,female,0.5919395465994962,0.7733995465831804,0.08294930875576037,0.6906877262257322,0.7468436088839738,3.2391975308641974,10851,1
sex,female,0.5835812016656752,0.7870166959578208,0.08900190718372536,0.6640410958904109,0.7553082985628188,2.77,10785,2
sex,female,0.6276150627615062,0.778856526429342,0.06886768119680164,0.6949152542372882,0.7585949177877429,3.838951310861423,10704,3
sex,female,0.606651376146789,0.7781191704158894,0.08820882088208822,0.6564935064935065,0.7505756654692824,2.947521865889213,10857,4
sex,male,0.6500641848523748,0.7606966139516833,0.07996949072987562,0.6608171466845278,0.7431147741645926,3.619222303741746,24509,0
sex,male,0.6539192399049881,0.7654705417160933,0.08598914069877242,0.6328354227794079,0.7462564438262008,3.256691832532601,24442,1
sex,male,0.6362564827911362,0.7642356656468963,0.09059949503845928,0.6390263474655611,0.7420842173984005,3.0965651328580686,24508,2
sex,male,0.6388495992456389,0.7644861650366147,0.08965880493942764,0.6387629965342575,0.7428118264264508,3.1279373368146213,24589,3
sex,male,0.6229508196721312,0.7660147675114748,0.09735449735449736,0.6315647724212228,0.7403011949582583,2.832125603864734,24436,4
