Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.31016862544711293,0.9142857142857143,0.9619952494061758,0.008169934640522876,0.3276546477009593,0.003703703703703704,6046,0
race,African-American,0.3173964099983224,0.9405405405405406,0.9589912797548904,0.005780346820809248,0.33615359583468923,0.002703366920619317,6146,1
race,African-American,0.3159669532962401,0.8617021276595744,0.9616022754207159,0.01368421052631579,0.33273410688020916,0.006408676361843727,6119,2
race,African-American,0.31547719952534325,0.9157894736842105,0.9586894586894587,0.008524240809802876,0.33420922975858103,0.00396235760277365,6089,3
race,African-American,0.3185929648241206,0.8926553672316384,0.9626123994320871,0.00989068193649141,0.3351228241418578,0.004670599803343166,6147,4
race,Caucasian,0.31140563748366623,0.911190053285968,0.9229845368563279,0.017665763749852785,0.34698321275549626,0.008132726089785295,28474,0
race,Caucasian,0.3155635870792862,0.9104887424492037,0.9164230265147696,0.019075482738443533,0.3537328682662157,0.008965896589658967,28383,1
race,Caucasian,0.30905349794238685,0.9127872716558633,0.9226196423219103,0.01760019027232727,0.345094452457171,0.008013427906221235,28427,2
race,Caucasian,0.31270884174957764,0.9168081494057725,0.9186991869918699,0.017343086361491268,0.35029223294134215,0.008030154047853164,28402,3
race,Caucasian,0.31275565729725674,0.9198167239404352,0.919373462523219,0.016521123436393673,0.35008628887401827,0.007644842461639273,28393,4
race,Other,0.14064697609001406,0.9365079365079365,0.9119402985074627,0.038461538461538464,0.2054263565891473,0.006546644844517185,774,0
race,Other,0.12660028449502134,1.0,0.9096296296296297,0.0,0.19633507853403143,0.0,764,1
race,Other,0.12554112554112554,0.9814814814814815,0.9195751138088012,0.011363636363636364,0.18741633199464525,0.0016501650165016502,747,2
race,Other,0.13215258855585832,0.9705882352941176,0.9061166429587483,0.020202020202020204,0.20324189526184538,0.0031397174254317113,802,3
race,Other,0.15593705293276108,0.9629629629629629,0.9190031152647975,0.018018018018018018,0.21381142098273573,0.003389830508474576,753,4
sex,female,0.2861067503924647,0.9156829679595279,0.9305537792556593,0.016857720836142953,0.3207232267037552,0.006871907641561297,10785,0
sex,female,0.29393284900844296,0.9323308270676691,0.9206349206349206,0.014807502467917079,0.3330568611187909,0.006256952169076752,10851,1
sex,female,0.28429148999112513,0.9425465838509317,0.922822631913541,0.012671232876712329,0.3235975892443208,0.0050978230917608156,10785,2
sex,female,0.288123821807719,0.9264,0.925328862522569,0.015593220338983051,0.32539237668161436,0.006411149825783972,10704,3
sex,female,0.2965794374203666,0.9174311926605505,0.9228494277999229,0.01753246753246753,0.3339780786589297,0.007524035112163856,10857,4
sex,male,0.3169795037756203,0.9107946026986506,0.9287139169209105,0.0159410582719357,0.3493002570484312,0.007517846989702445,24509,0
sex,male,0.31983506944444445,0.9079885877318117,0.9248701605288008,0.01720458789010403,0.35357172080844446,0.008231765681832684,24442,1
sex,male,0.3161590488088571,0.8934362934362934,0.9320650578357114,0.018456600240738263,0.3466623143463359,0.008693461005417664,24508,2
sex,male,0.3183837164172668,0.915,0.9250307251126587,0.015862436683551053,0.35235267802675996,0.007528786536758193,24589,3
sex,male,0.31666161900229306,0.9191232048374905,0.9285126396237507,0.014408833827093993,0.3492797511867736,0.006774724578954033,24436,4
