Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.10680419231409083,1.0,0.9935233160621761,0.0,0.11197485941118095,0.0,6046,0
race,African-American,0.1055473735886107,1.0,0.9936375204508271,0.0,0.11064106736088512,0.0,6146,1
race,African-American,0.10593847672314526,1.0,0.9926940639269406,0.0,0.11178297107370486,0.0,6119,2
race,African-American,0.1012784326747468,0.9848484848484849,0.9881343556042351,0.0016366612111292963,0.11085564132041387,0.00018474043968224645,6089,3
race,African-American,0.10925196850393701,1.0,0.9906951286261632,0.0,0.1166422645192777,0.0,6147,4
race,Caucasian,0.06617201155780687,0.9909297052154195,0.9835806875821905,0.002151694459386767,0.08049448619793496,0.00015280006112002446,28474,0
race,Caucasian,0.06569030183961422,0.9948453608247423,0.9854570115288976,0.0010863661053775121,0.0783919952083994,7.64642911760208e-05,28383,1
race,Caucasian,0.06621167726720503,0.9931972789115646,0.9835158631590832,0.0016163793103448276,0.08059239455447285,0.00011479738261967628,28427,2
race,Caucasian,0.0669220206692202,0.9958791208791209,0.9726899461332731,0.0016172506738544475,0.09073304696852334,0.00011618000154906669,28402,3
race,Caucasian,0.06712397644016664,0.994535519125683,0.9794125410052411,0.0016025641025641025,0.0850561758179833,0.00011549566891241578,28393,4
race,Other,0.03247631935047361,1.0,0.9533333333333334,0.0,0.07622739018087855,0.0,774,0
race,Other,0.024725274725274724,1.0,0.9517426273458445,0.0,0.07068062827225131,0.0,764,1
race,Other,0.03879310344827586,1.0,0.9291666666666667,0.0,0.10441767068273092,0.0,747,2
race,Other,0.02981029810298103,1.0,0.9179487179487179,0.0,0.10723192019950124,0.0,802,3
race,Other,0.03896103896103896,1.0,0.9173553719008265,0.0,0.11553784860557768,0.0,753,4
sex,female,0.04350788397897606,0.9921722113502935,0.9509386491194116,0.008869179600886918,0.08845618915159945,0.0004070418235473695,10785,0
sex,female,0.045996920708237105,0.9956427015250545,0.955934818243178,0.004166666666666667,0.08616717353239332,0.00020173492031470649,10851,1
sex,female,0.045255047303228324,0.9943609022556391,0.9487303741035085,0.006423982869379015,0.09207232267037552,0.00030646644192460924,10785,2
sex,female,0.045805403209425145,0.9953379953379954,0.9166747975412235,0.008791208791208791,0.1219170403587444,0.0004257583821181479,10704,3
sex,female,0.05011277826811807,0.9954545454545455,0.9364787779174321,0.005836575875486381,0.10758036289951184,0.0003097253768325418,10857,4
sex,male,0.0846219756007997,,1.0,0.0,0.0846219756007997,0.0,24509,0
sex,male,0.08280828082808281,,1.0,0.0,0.08280828082808281,0.0,24442,1
sex,male,0.08405418638811817,,1.0,0.0,0.08405418638811817,0.0,24508,2
sex,male,0.0826792468176827,,1.0,0.0,0.0826792468176827,0.0,24589,3
sex,male,0.08393354067768866,,1.0,0.0,0.08393354067768866,0.0,24436,4
