Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.48299319727891155,0.8884556704526191,0.014293774684972728,0.9026063100137174,0.8785974197816738,8.657894736842104,6046,0
race,African-American,0.5233644859813084,0.8862394436164928,0.009439200444197668,0.9246298788694481,0.8799219004230394,13.470588235294118,6146,1
race,African-American,0.44036697247706424,0.876206322795341,0.011451098179087666,0.9393939393939394,0.8684425559731982,12.19672131147541,6119,2
race,African-American,0.44339622641509435,0.88550894200234,0.011013627030054134,0.9357923497267759,0.8778124486779438,11.610169491525424,6089,3
race,African-American,0.3939393939393939,0.8791335978835979,0.011158638646085177,0.9493506493506494,0.8713193427688303,12.183333333333334,6147,4
race,Caucasian,0.4853963838664812,0.8886326787966132,0.014779899336901813,0.898546511627907,0.8784505162604481,8.354054054054053,28474,0
race,Caucasian,0.49551569506726456,0.8793356480652897,0.009075874309225122,0.9384743875278396,0.8733044428002678,14.982222222222223,28383,1
race,Caucasian,0.5225409836065574,0.8844983714520921,0.009340549208258168,0.9267662263067202,0.8782847293066451,13.849785407725323,28427,2
race,Caucasian,0.5546875,0.8802079598422373,0.009202082576583122,0.9216551724137931,0.8743398352228716,14.653508771929825,28402,3
race,Caucasian,0.4722753346080306,0.8828130606386796,0.011093247588424436,0.9296897238827213,0.8752509421336245,11.833333333333334,28393,4
race,Other,0.5,0.94921875,0.004098360655737705,0.9285714285714286,0.9457364341085271,13.0,774,0
race,Other,0.2,0.9393939393939394,0.005578800557880056,0.9787234042553191,0.9345549738219895,11.5,764,1
race,Other,0.2,0.954177897574124,0.0056179775280898875,0.9714285714285714,0.9491298527443106,8.5,747,2
race,Other,0.0,0.9413965087281796,0.0,1.0,0.9413965087281796,inf,802,3
race,Other,0.14285714285714285,0.9343163538873994,0.008534850640113799,0.98,0.9269588313413014,8.166666666666666,753,4
sex,female,0.47391304347826085,0.8977735670298437,0.01260810670001042,0.9082491582491582,0.8887343532684284,8.917355371900827,10785,0
sex,female,0.43089430894308944,0.8908463832960477,0.007271216370624286,0.9566993464052288,0.8856326605842779,16.728571428571428,10851,1
sex,female,0.5234899328859061,0.891594584430237,0.007431442327820808,0.9366368805848904,0.886509040333797,16.239436619718308,10785,2
sex,female,0.5159235668789809,0.8913435100028444,0.008019415426822834,0.9339853300733496,0.8858370702541106,15.078947368421053,10704,3
sex,female,0.3910891089108911,0.8861567339277334,0.012859383167799268,0.9388544891640866,0.8769457492861749,9.861788617886178,10857,4
sex,male,0.48909657320872274,0.8864959986592366,0.015265754444754724,0.8961296725107509,0.8760863356318087,8.259146341463415,24509,0
sex,male,0.5172413793103449,0.8778273003707252,0.009866566434880661,0.928752374920836,0.8714098682595532,13.966666666666667,24442,1
sex,male,0.4988962472406181,0.881438370401164,0.010592627158189455,0.926575698505523,0.8743675534519341,12.56387665198238,24508,2
sex,male,0.5422993492407809,0.8786886604774535,0.009854287315524006,0.9213094113943973,0.8723819594127455,13.872037914691942,24589,3
sex,male,0.48711943793911006,0.8820025823649464,0.01023603645711615,0.9316014468924696,0.8751023080700606,12.93607305936073,24436,4
