Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5114503816793893,0.8880811496196112,0.012036862892608614,0.9080932784636488,0.8799206086668871,10.34375,6046,0
race,African-American,0.6015625,0.8893320039880359,0.009439200444197668,0.8963660834454913,0.8833387569150667,13.058823529411764,6146,1
race,African-American,0.4765625,0.8779836421298615,0.012577435704899569,0.922979797979798,0.8695865337473443,10.91044776119403,6119,2
race,African-American,0.5528455284552846,0.8887026483405968,0.01026694045174538,0.907103825136612,0.8819182131712925,12.072727272727272,6089,3
race,African-American,0.5793650793650794,0.8842384985882744,0.009856797470708573,0.9051948051948052,0.8779892630551489,13.150943396226415,6147,4
race,Caucasian,0.5693548387096774,0.8891721117254254,0.010665494926899418,0.8973837209302326,0.8822083304066868,11.561797752808989,28474,0
race,Caucasian,0.578096947935368,0.8824840077625242,0.009479246500746238,0.9103563474387528,0.8765105873233978,13.914893617021276,28383,1
race,Caucasian,0.5379537953795379,0.8865605118435714,0.011224694327520546,0.9063756461803562,0.8791289970802406,11.271428571428572,28427,2
race,Caucasian,0.5548686244204019,0.8823275085570168,0.011623683254631312,0.9009655172413793,0.8748679670445744,11.340277777777779,28402,3
race,Caucasian,0.5465313028764806,0.8852600532335804,0.010771704180064309,0.9080557927697125,0.87820941781425,11.902985074626866,28393,4
race,Other,1.0,0.9481865284974094,0.0,0.9523809523809523,0.9483204134366925,inf,774,0
race,Other,0.2,0.9393939393939394,0.005578800557880056,0.9787234042553191,0.9345549738219895,11.5,764,1
race,Other,0.0,0.953083109919571,0.0014044943820224719,1.0,0.9518072289156626,35.0,747,2
race,Other,0.0,0.94125,0.0026490066225165563,1.0,0.9389027431421446,23.5,802,3
race,Other,0.6666666666666666,0.936,0.001422475106685633,0.96,0.9349269588313412,48.0,753,4
sex,female,0.5675675675675675,0.8978301886792452,0.008335938314056476,0.9116161616161617,0.8921650440426518,13.5375,10785,0
sex,female,0.5411764705882353,0.8940174140998034,0.008102212527267061,0.9248366013071896,0.8884895401345498,14.512820512820513,10851,1
sex,female,0.5268817204301075,0.893103122936126,0.00921080175842579,0.9203899268887084,0.8867872044506259,12.875,10785,2
sex,female,0.5416666666666666,0.8931697108066972,0.009285638915268546,0.9152404237978811,0.8868647234678625,12.761363636363637,10704,3
sex,female,0.5642458100558659,0.8884622588499719,0.008154730789336121,0.9218266253869969,0.8831168831168831,15.26923076923077,10857,4
sex,male,0.5580985915492958,0.8869721398437826,0.011682025504979987,0.8951372808468409,0.8793504426945203,10.780876494023904,24509,0
sex,male,0.5923076923076923,0.8808628041133685,0.009960533734260478,0.902469917669411,0.8747238360199656,13.443396226415095,24442,1
sex,male,0.5264116575591985,0.8835928043741391,0.012132524498366775,0.9061078622482132,0.8755916435449649,10.726923076923077,24508,2
sex,male,0.5568965517241379,0.8811279103669457,0.01200261535587521,0.8983317595215612,0.8734800113872057,11.105058365758754,24589,3
sex,male,0.5489833641404805,0.8851642603055032,0.01140453376957233,0.9023347583031898,0.8777213946636111,11.245901639344263,24436,4
