Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.527001862197393,0.802141949537121,0.05435480419430772,0.7938820101966497,0.7777042672841548,4.291338582677166,6046,0
race,African-American,0.5960698689956332,0.7950070323488045,0.03930316549819418,0.8102849200833913,0.7801822323462415,6.302702702702702,6146,1
race,African-American,0.5822784810126582,0.795903701042041,0.04956018021883716,0.7791495198902606,0.7765974832488969,4.917748917748917,6119,2
race,African-American,0.597457627118644,0.797400747730105,0.040693938744913255,0.8014084507042254,0.7819017901133191,5.989473684210527,6089,3
race,African-American,0.6566757493188011,0.7865051903114186,0.02696917808219178,0.8366101694915254,0.7787538636733365,9.793650793650794,6147,4
race,Caucasian,0.5594098883572568,0.8002387737810983,0.05049351124108938,0.7871016691957511,0.7790264802978155,4.694117647058824,28474,0
race,Caucasian,0.5559157212317666,0.7918739635157546,0.03765115426896299,0.8429247443138452,0.7764859246732199,6.7177615571776155,28383,1
race,Caucasian,0.5566462167689161,0.8034408436609961,0.04936472516963432,0.7895794681508967,0.7822140922362543,4.711254612546125,28427,2
race,Caucasian,0.5767018216682647,0.7961316309469524,0.04044151323623706,0.8168392204628502,0.78001549186677,6.075877689694225,28402,3
race,Caucasian,0.5835829838226483,0.7936311929351894,0.03172936449963477,0.8498998304823547,0.7812841193251858,7.9352517985611515,28393,4
race,Other,0.4444444444444444,0.9359477124183007,0.006934812760055479,0.9245283018867925,0.9302325581395349,9.8,774,0
race,Other,0.36363636363636365,0.9548472775564409,0.009641873278236915,0.8947368421052632,0.9463350785340314,4.857142857142857,764,1
race,Other,0.45454545454545453,0.9415760869565217,0.008583690987124463,0.8958333333333334,0.9344042838018741,7.166666666666667,747,2
race,Other,0.6666666666666666,0.9419924337957125,0.004,0.8846153846153846,0.9389027431421446,15.333333333333334,802,3
race,Other,0.25,0.921727395411606,0.01300578034682081,0.9508196721311475,0.9110225763612217,6.444444444444445,753,4
sex,female,0.5301062573789846,0.8196820285771785,0.04658239700374532,0.7996430165104864,0.7969401947148818,4.50251256281407,10785,0
sex,female,0.5385802469135802,0.8091737724198765,0.03495032144944477,0.8479965156794426,0.7930144687125611,6.511705685618729,10851,1
sex,female,0.5279429250891795,0.8212992759452936,0.04635684259691733,0.8000900495272399,0.7984237366713027,4.476070528967254,10785,2
sex,female,0.5572519083969466,0.8123196337944074,0.03430734650419969,0.8378498445135495,0.796711509715994,6.503448275862069,10704,3
sex,female,0.5463576158940397,0.8100068272700673,0.03193845436531064,0.8551360842844601,0.795339412360689,7.109489051094891,10857,4
sex,male,0.562301767104667,0.7966998475473052,0.0515640012810932,0.7851082251082251,0.7755926394385736,4.693581780538302,24509,0
sex,male,0.5723684210526315,0.7902942468159859,0.038214858364510954,0.8330425680390788,0.7753866295720481,6.678321678321678,24442,1
sex,male,0.5738007380073801,0.79816472694718,0.04926686217008798,0.7837649921779941,0.7783172841521135,4.87987012987013,24508,2
sex,male,0.5889121338912134,0.7943731534153547,0.04180851063829787,0.8054931767144584,0.7783968441172883,5.932569974554707,24589,3
sex,male,0.6149584487534626,0.7886656228253306,0.029750120391674247,0.8454846006612146,0.7784007202488132,8.739208633093526,24436,4
