Attribute,Attribute Value,AUC,fold_num
race,Hispanic,0.8,1
race,Other,1.0,1
race,African-American,0.6036995515695067,1
race,Caucasian,0.79126213592233,1
sex,male,0.7376543209876543,1
sex,female,0.6274509803921569,1
