Attribute,Attribute Value,AUC,fold_num
race,Hispanic,1.0,1
race,Other,0.6111111111111112,1
race,African-American,0.6808999081726355,1
race,Caucasian,0.573019801980198,1
sex,male,0.702542921930677,1
sex,female,0.41666666666666663,1
race,African-American,0.7043147208121827,2
race,Hispanic,0.56,2
race,Other,0.7424242424242424,2
race,Caucasian,0.5341880341880341,2
sex,male,0.6838624338624338,2
sex,female,0.7427536231884059,2
