Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.15384615384615385,0.32195121951219513,0.3684210526315789,0.6741071428571429,0.10606060606060606,224,0
race,African-American,0.16,0.2971698113207547,0.3684210526315789,0.696969696969697,0.1111111111111111,231,1
race,African-American,0.14705882352941177,0.2885572139303483,0.4444444444444444,0.6986301369863014,0.13793103448275862,219,2
race,African-American,0.23863636363636365,0.3316831683168317,0.25,0.6782608695652174,0.1044776119402985,230,3
race,African-American,0.22033898305084745,0.23469387755102042,0.4583333333333333,0.740909090909091,0.2391304347826087,220,4
race,Caucasian,0.3448275862068966,0.1792452830188679,0.2857142857142857,0.8083333333333333,0.21052631578947367,120,0
race,Caucasian,0.2,0.19230769230769232,0.4444444444444444,0.7876106194690266,0.2,113,1
race,Caucasian,0.3333333333333333,0.18691588785046728,0.3333333333333333,0.7950819672131147,0.25,122,2
race,Caucasian,0.12121212121212122,0.2543859649122807,0.2,0.7478991596638656,0.034482758620689655,119,3
race,Caucasian,0.10714285714285714,0.21367521367521367,0.7,0.7480314960629921,0.28,127,4
race,Hispanic,0.0,0.24242424242424243,,0.7575757575757576,0.0,33,0
race,Hispanic,0.18181818181818182,0.375,0.3333333333333333,0.6296296296296297,0.1111111111111111,27,1
race,Hispanic,0.0,0.19230769230769232,,0.8076923076923077,0.0,26,2
race,Hispanic,0.3333333333333333,0.11764705882352941,0.0,0.8888888888888888,0.0,18,3
race,Hispanic,0.5,0.09523809523809523,0.0,0.9130434782608695,0.0,23,4
race,Other,0.0,0.23076923076923078,1.0,0.7142857142857143,0.3333333333333333,14,0
race,Other,0.0,0.1111111111111111,1.0,0.8,1.0,20,1
race,Other,0.0,0.25,,0.75,0.0,24,2
race,Other,0.3,0.3333333333333333,0.0,0.7083333333333334,0.0,24,3
race,Other,0.4,0.16666666666666666,0.0,0.85,0.0,20,4
sex,female,0.3076923076923077,0.19148936170212766,0.2,0.8076923076923077,0.1111111111111111,52,0
sex,female,0.18181818181818182,0.1875,0.5,0.7884615384615384,0.2222222222222222,52,1
sex,female,0.15384615384615385,0.23404255319148937,0.5,0.7450980392156863,0.18181818181818182,51,2
sex,female,0.1875,0.34210526315789475,0.0,0.6829268292682927,0.0,41,3
sex,female,0.18181818181818182,0.17647058823529413,0.5,0.8,0.2222222222222222,55,4
sex,male,0.17142857142857143,0.2806451612903226,0.3793103448275862,0.7109144542772862,0.12643678160919541,339,0
sex,male,0.16666666666666666,0.27419354838709675,0.41379310344827586,0.7138643067846607,0.1411764705882353,339,1
sex,male,0.1875,0.2508038585209003,0.3793103448275862,0.7382352941176471,0.14102564102564102,340,2
sex,male,0.22033898305084745,0.2911392405063291,0.23529411764705882,0.7142857142857143,0.08695652173913043,350,3
sex,male,0.21176470588235294,0.22259136212624583,0.47058823529411764,0.7522388059701492,0.23880597014925373,335,4
