Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.45454545454545453,0.9613918806959404,0.0010330578512396695,0.9789915966386554,0.9604697320542508,38.833333333333336,6046,0
race,African-American,0.5,0.963529794855096,0.00033783783783783786,0.9911504424778761,0.9632281158477058,112.0,6146,1
race,African-American,0.75,0.9592804578904334,0.0001704448610874382,0.9880952380952381,0.9591436509233535,249.0,6119,2
race,African-American,0.42857142857142855,0.9625123314699112,0.0006828269033799932,0.987012987012987,0.9618985055017244,57.0,6089,3
race,African-American,0.6923076923076923,0.9611998695793935,0.0006779661016949153,0.9635627530364372,0.9606312022124613,59.5,6147,4
race,Caucasian,0.5333333333333333,0.9752626585614392,0.0002521432173474534,0.9887640449438202,0.9750298517946197,100.57142857142857,28474,0
race,Caucasian,0.38095238095238093,0.9740497849234891,0.0004703498679402294,0.989247311827957,0.9736109643096219,56.61538461538461,28383,1
race,Caucasian,0.6666666666666666,0.9759282069329579,0.00014422210203713718,0.9884393063583815,0.9757976571569282,171.0,28427,2
race,Caucasian,0.34782608695652173,0.975897670812925,0.0005413208228076507,0.9884393063583815,0.9753890571086543,45.6,28402,3
race,Caucasian,0.22727272727272727,0.9759966162630855,0.0006135633594398528,0.9927113702623906,0.9754164758919452,40.05882352941177,28393,4
race,Other,0.0,0.9909560723514211,0.0,1.0,0.9909560723514211,inf,774,0
race,Other,0.0,0.9895287958115183,0.0,1.0,0.9895287958115183,inf,764,1
race,Other,0.0,0.9892904953145917,0.0,1.0,0.9892904953145917,inf,747,2
race,Other,0.0,0.9862671660424469,0.0012642225031605564,1.0,0.9850374064837906,11.0,802,3
race,Other,0.0,0.9880478087649402,0.0,1.0,0.9880478087649402,inf,753,4
sex,female,1.0,0.9847908745247148,0.0,0.9879518072289156,0.9847936949466852,inf,10785,0
sex,female,0.5,0.981565121209328,9.389671361502347e-05,0.9950248756218906,0.9814763616256567,200.0,10851,1
sex,female,1.0,0.9838649851632048,0.0,0.9942857142857143,0.9838664812239221,inf,10785,2
sex,female,0.0,0.9847706250583949,9.48676596148373e-05,1.0,0.9846786248131539,163.0,10704,3
sex,female,0.4,0.9829524511610763,0.00028116213683223993,0.9893048128342246,0.9826839826839827,61.666666666666664,10857,4
sex,male,0.4583333333333333,0.9681437614866245,0.0005481069230120583,0.9860935524652339,0.9676445387408708,60.0,24509,0
sex,male,0.391304347826087,0.9685490806339326,0.0005915909571096557,0.9884169884169884,0.9680058914982407,54.857142857142854,24442,1
sex,male,0.6666666666666666,0.9686849303882742,0.00021069487168682313,0.9871299871299871,0.9685000816060062,153.4,24508,2
sex,male,0.36666666666666664,0.9690541145812126,0.0007977160130993367,0.9857328145265889,0.9683191671072431,40.0,24589,3
sex,male,0.4,0.9695566663935098,0.0007601030361893502,0.9841059602649007,0.9688574234735636,41.27777777777778,24436,4
