Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6286031042128604,0.07930871212121213,0.6889742183214481,0.7368943277658343,3.7492537313432837,6047,0
race,African-American,0.6078224101479915,0.08627906976744186,0.6956061408152462,0.7277427694296332,3.5417789757412397,6189,1
race,African-American,0.625133120340788,0.08241629594942636,0.6913774973711883,0.7299530212214482,3.7357954545454546,6173,2
race,African-American,0.6261879619852164,0.08483105679367361,0.6869060190073918,0.7272127905060162,3.675141242937853,6067,3
race,African-American,0.6412060301507537,0.08619024625784645,0.6692586832555728,0.7285455443913688,3.61624649859944,6071,4
race,Caucasian,0.6241693330051686,0.07585692995529061,0.6964691801316577,0.7421098823942426,3.810740013097577,28485,0
race,Caucasian,0.6380090497737556,0.07663994352846266,0.6855264702429863,0.7404063205417607,3.8421052631578947,28352,1
race,Caucasian,0.6331261950286807,0.0776468207800091,0.6908984830805134,0.7368996788877519,3.8573289902280132,28339,2
race,Caucasian,0.6230366492146597,0.07937860185417189,0.6907630522088354,0.7385032194504064,3.691919191919192,28421,3
race,Caucasian,0.6299709020368575,0.07631144671700756,0.6938126104890984,0.7397303560143248,3.8577981651376145,28482,4
race,Other,0.45454545454545453,0.01818181818181818,0.9019607843137255,0.863517060367454,7.666666666666667,762,0
race,Other,0.5333333333333333,0.021244309559939303,0.8279569892473119,0.8789893617021277,5.5,752,1
race,Other,0.4411764705882353,0.028528528528528527,0.8695652173913043,0.8476312419974392,5.2631578947368425,781,2
race,Other,0.5357142857142857,0.01808066759388039,0.8255813953488372,0.8956521739130435,5.461538461538462,805,3
race,Other,0.38095238095238093,0.020155038759689922,0.9157894736842105,0.8648648648648649,6.6923076923076925,740,4
sex,female,0.6024096385542169,0.06225631995975349,0.7436773752563226,0.7544359657993932,4.395959595959596,10877,0
sex,female,0.6208835341365462,0.06096615861534487,0.744968657208842,0.746588693957115,4.783898305084746,10773,1
sex,female,0.6269230769230769,0.06296248214981176,0.740197641058336,0.7410516605166052,4.787628865979381,10840,2
sex,female,0.6155075939248601,0.06201650335224342,0.7364818617385352,0.7534182431166885,4.474012474012474,10678,3
sex,female,0.6068734283319362,0.059555555555555556,0.7536577067029602,0.7518032180506751,4.722814498933902,10814,4
sex,male,0.6314804917156601,0.08081814452323742,0.6786782703290726,0.7391161895400745,3.6192893401015227,24417,0
sex,male,0.6353689567430025,0.08404692082111437,0.6657295850066934,0.7387438825448613,3.470341939986043,24520,1
sex,male,0.631578947368421,0.08357348703170028,0.673020134228188,0.7368421052631579,3.5285010555946514,24453,2
sex,male,0.6255731023942944,0.08601018079691065,0.6735778841041999,0.7343895998374974,3.447619047619048,24615,3
sex,male,0.6384595895616925,0.0843929268436927,0.667107001321004,0.735405858082438,3.5388927820602665,24479,4
